date,game_time,event_id,competition_id,provider_id,provider_name,home_team,away_team,home_abbr,away_abbr,home_moneyline,away_moneyline,home_price_basis,away_price_basis,home_run_line,away_run_line,total_line,over_odds,under_odds,odds_items_count
2025-06-14,20:20,401695953,401695953,58,ESPN BET,Atlanta Braves,Colorado Rockies,ATL,COL,-350.0,280.0,close,close,0.0,2.5,8.5,-125.0,-105.0,2
2025-06-14,23:15,401695955,401695955,58,ESPN BET,Boston Red Sox,New York Yankees,BOS,NYY,145.0,-175.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-14,23:15,401695964,401695964,58,ESPN BET,Arizona Diamondbacks,San Diego Padres,ARI,SD,-175.0,145.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-14,01:40,401695963,401695963,58,ESPN BET,Seattle Mariners,Cleveland Guardians,SEA,CLE,-145.0,120.0,close,close,0.0,1.5,6.5,-130.0,110.0,2
2025-06-14,02:10,401695965,401695965,58,ESPN BET,Los Angeles Dodgers,San Francisco Giants,LAD,SF,-185.0,155.0,close,close,0.0,1.5,9.5,100.0,-120.0,2
2025-06-15,16:05,401695967,401695967,58,ESPN BET,Detroit Tigers,Cincinnati Reds,DET,CIN,-180.0,150.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-15,17:35,401695966,401695966,58,ESPN BET,Baltimore Orioles,Los Angeles Angels,BAL,LAA,-115.0,-105.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-15,17:35,401695968,401695968,58,ESPN BET,Atlanta Braves,Colorado Rockies,ATL,COL,-360.0,285.0,close,close,0.0,2.5,8.5,-135.0,115.0,2
2025-06-15,17:35,401695969,401695969,58,ESPN BET,Washington Nationals,Miami Marlins,WSH,MIA,-160.0,135.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-06-15,17:35,401695970,401695970,58,ESPN BET,Boston Red Sox,New York Yankees,BOS,NYY,155.0,-185.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-06-15,17:35,401695972,401695972,58,ESPN BET,Philadelphia Phillies,Toronto Blue Jays,PHI,TOR,-175.0,145.0,close,close,0.0,1.5,6.5,-130.0,110.0,2
2025-06-15,17:40,401695971,401695971,58,ESPN BET,New York Mets,Tampa Bay Rays,NYM,TB,-160.0,135.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-06-15,18:10,401695974,401695974,58,ESPN BET,Houston Astros,Minnesota Twins,HOU,MIN,-125.0,105.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-06-15,18:10,401695975,401695975,58,ESPN BET,Kansas City Royals,Athletics,KC,ATH,-150.0,125.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-15,18:10,401695977,401695977,58,ESPN BET,Milwaukee Brewers,St. Louis Cardinals,MIL,STL,-135.0,115.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-06-15,18:20,401695976,401695976,58,ESPN BET,Chicago Cubs,Pittsburgh Pirates,CHC,PIT,-155.0,130.0,close,close,0.0,1.5,6.5,-135.0,115.0,2
2025-06-15,18:35,401695973,401695973,58,ESPN BET,Texas Rangers,Chicago White Sox,TEX,CHW,-165.0,140.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-06-15,20:10,401695978,401695978,58,ESPN BET,Seattle Mariners,Cleveland Guardians,SEA,CLE,-120.0,100.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-06-15,20:10,401695979,401695979,58,ESPN BET,Arizona Diamondbacks,San Diego Padres,ARI,SD,-135.0,115.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-06-15,23:00,401695980,401695980,58,ESPN BET,Los Angeles Dodgers,San Francisco Giants,LAD,SF,-200.0,165.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-06-16,22:40,401695984,401695984,58,ESPN BET,Miami Marlins,Philadelphia Phillies,MIA,PHI,100.0,-120.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-16,22:45,401695983,401695983,58,ESPN BET,Washington Nationals,Colorado Rockies,WSH,COL,-165.0,140.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-06-16,23:05,401695981,401695981,58,ESPN BET,New York Yankees,Los Angeles Angels,NYY,LAA,-205.0,170.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-06-16,23:35,401695982,401695982,58,ESPN BET,Tampa Bay Rays,Baltimore Orioles,TB,BAL,-110.0,-110.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-16,01:40,401695985,401695985,58,ESPN BET,Seattle Mariners,Boston Red Sox,SEA,BOS,-165.0,140.0,close,close,0.0,1.5,6.5,-145.0,120.0,2
2025-06-16,02:05,401764554,401764554,58,ESPN BET,Athletics,Houston Astros,ATH,HOU,-105.0,-115.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-06-16,02:10,401695987,401695987,58,ESPN BET,Los Angeles Dodgers,San Diego Padres,LAD,SD,-175.0,145.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-17,22:10,401695994,401695994,58,ESPN BET,Miami Marlins,Philadelphia Phillies,MIA,PHI,145.0,-175.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-17,22:40,401695995,401695995,58,ESPN BET,Detroit Tigers,Pittsburgh Pirates,DET,PIT,-200.0,165.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-06-17,22:45,401695991,401695991,58,ESPN BET,Washington Nationals,Colorado Rockies,WSH,COL,-200.0,165.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-06-17,23:05,401695988,401695988,58,ESPN BET,New York Yankees,Los Angeles Angels,NYY,LAA,-250.0,205.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-06-17,23:07,401695989,401695989,58,ESPN BET,Toronto Blue Jays,Arizona Diamondbacks,TOR,ARI,-125.0,105.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-06-17,23:10,401695992,401695992,58,ESPN BET,Cincinnati Reds,Minnesota Twins,CIN,MIN,-130.0,110.0,close,close,0.0,1.5,8.5,-115.0,-115.0,2
2025-06-17,23:15,401695993,401695993,58,ESPN BET,Atlanta Braves,New York Mets,ATL,NYM,-135.0,115.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-06-17,23:35,401695990,401695990,58,ESPN BET,Tampa Bay Rays,Baltimore Orioles,TB,BAL,-110.0,-110.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-06-17,23:40,401695998,401695998,58,ESPN BET,Chicago White Sox,St. Louis Cardinals,CHW,STL,110.0,-130.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-06-17,00:05,401695996,401695996,58,ESPN BET,Texas Rangers,Kansas City Royals,TEX,KC,-125.0,105.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-06-17,00:05,401695997,401695997,58,ESPN BET,Chicago Cubs,Milwaukee Brewers,CHC,MIL,-155.0,130.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-17,01:40,401695999,401695999,58,ESPN BET,Seattle Mariners,Boston Red Sox,SEA,BOS,-150.0,125.0,close,close,0.0,1.5,7.5,120.0,-145.0,2
2025-06-17,01:45,401696000,401696000,58,ESPN BET,San Francisco Giants,Cleveland Guardians,SF,CLE,-155.0,130.0,close,close,0.0,1.5,7.5,110.0,-130.0,2
2025-06-17,02:05,401764555,401764555,58,ESPN BET,Athletics,Houston Astros,ATH,HOU,100.0,-120.0,close,close,0.0,-1.5,10.5,-125.0,105.0,2
2025-06-17,02:10,401696002,401696002,58,ESPN BET,Los Angeles Dodgers,San Diego Padres,LAD,SD,-205.0,170.0,close,close,0.0,1.5,10.5,100.0,-120.0,2
2025-06-18,20:10,401696014,401696014,58,ESPN BET,Seattle Mariners,Boston Red Sox,SEA,BOS,100.0,-120.0,close,close,0.0,-1.5,6.5,-115.0,-105.0,2
2025-06-18,22:40,401696009,401696009,58,ESPN BET,Miami Marlins,Philadelphia Phillies,MIA,PHI,155.0,-185.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-06-18,22:40,401696010,401696010,,,Detroit Tigers,Pittsburgh Pirates,DET,PIT,,,,,,,,,,0
2025-06-18,22:45,401696006,401696006,58,ESPN BET,Washington Nationals,Colorado Rockies,WSH,COL,-155.0,130.0,close,close,0.0,1.5,9.5,100.0,-115.0,2
2025-06-18,23:05,401696003,401696003,58,ESPN BET,New York Yankees,Los Angeles Angels,NYY,LAA,-255.0,210.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-18,23:07,401696004,401696004,58,ESPN BET,Toronto Blue Jays,Arizona Diamondbacks,TOR,ARI,-110.0,-110.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-06-18,23:10,401696007,401696007,58,ESPN BET,Cincinnati Reds,Minnesota Twins,CIN,MIN,-130.0,110.0,close,close,0.0,-0.0,0.0,,,2
2025-06-18,23:15,401696008,401696008,58,ESPN BET,Atlanta Braves,New York Mets,ATL,NYM,-190.0,160.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-06-18,23:35,401696005,401696005,58,ESPN BET,Tampa Bay Rays,Baltimore Orioles,TB,BAL,-125.0,105.0,close,close,0.0,-1.5,8.5,-125.0,105.0,2
2025-06-18,23:40,401696013,401696013,,,Chicago White Sox,St. Louis Cardinals,CHW,STL,,,,,,,,,,1
2025-06-18,00:05,401696011,401696011,58,ESPN BET,Texas Rangers,Kansas City Royals,TEX,KC,115.0,-135.0,close,close,0.0,-1.5,7.5,-130.0,110.0,2
2025-06-18,00:05,401696012,401696012,,,Chicago Cubs,Milwaukee Brewers,CHC,MIL,,,,,,,,,,1
2025-06-18,01:45,401696015,401696015,58,ESPN BET,San Francisco Giants,Cleveland Guardians,SF,CLE,-150.0,125.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-06-18,02:05,401764556,401764556,58,ESPN BET,Athletics,Houston Astros,ATH,HOU,150.0,-180.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-06-18,02:10,401696017,401696017,58,ESPN BET,Los Angeles Dodgers,San Diego Padres,LAD,SD,-210.0,175.0,close,close,0.0,1.5,9.5,-110.0,-110.0,2
2025-06-19,16:40,401696022,401696022,58,ESPN BET,Cincinnati Reds,Minnesota Twins,CIN,MIN,-115.0,-105.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-06-19,17:05,401696018,401696018,58,ESPN BET,New York Yankees,Los Angeles Angels,NYY,LAA,-285.0,230.0,close,close,0.0,2.5,10.5,100.0,-120.0,2
2025-06-19,17:05,401696021,401696021,58,ESPN BET,Washington Nationals,Colorado Rockies,WSH,COL,-175.0,145.0,close,close,0.0,1.5,9.5,-120.0,100.0,2
2025-06-19,17:10,401696025,401696025,58,ESPN BET,Detroit Tigers,Pittsburgh Pirates,DET,PIT,-365.0,285.0,close,close,0.0,2.5,7.5,115.0,-135.0,2
2025-06-19,18:10,401696028,401696028,58,ESPN BET,Chicago White Sox,St. Louis Cardinals,CHW,STL,115.0,-135.0,close,close,0.0,-1.5,9.5,105.0,-125.0,2
2025-06-19,18:20,401696027,401696027,58,ESPN BET,Chicago Cubs,Milwaukee Brewers,CHC,MIL,-130.0,110.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-06-19,18:35,401696026,401696026,58,ESPN BET,Texas Rangers,Kansas City Royals,TEX,KC,-130.0,110.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-06-19,19:07,401696019,401696019,58,ESPN BET,Toronto Blue Jays,Arizona Diamondbacks,TOR,ARI,-160.0,135.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-19,20:05,401696029,401696029,58,ESPN BET,San Francisco Giants,Cleveland Guardians,SF,CLE,-175.0,145.0,close,close,0.0,1.5,7.5,120.0,-145.0,2
2025-06-19,21:45,401785798,401785798,58,ESPN BET,Chicago White Sox,St. Louis Cardinals,CHW,STL,130.0,-170.0,close,close,0.0,-1.5,8.5,-130.0,110.0,2
2025-06-19,22:10,401785972,401785972,58,ESPN BET,Detroit Tigers,Pittsburgh Pirates,DET,PIT,100.0,-130.0,close,close,0.0,-1.5,7.5,105.0,-140.0,2
2025-06-19,22:40,401696024,401696024,58,ESPN BET,Miami Marlins,Philadelphia Phillies,MIA,PHI,120.0,-145.0,close,close,0.0,-1.5,7.5,-105.0,-115.0,2
2025-06-19,23:15,401696023,401696023,58,ESPN BET,Atlanta Braves,New York Mets,ATL,NYM,-145.0,120.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-06-19,23:45,401696020,401696020,58,ESPN BET,Tampa Bay Rays,Baltimore Orioles,TB,BAL,-145.0,120.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-06-19,02:05,401764557,401764557,58,ESPN BET,Athletics,Houston Astros,ATH,HOU,120.0,-145.0,close,close,0.0,-1.5,9.5,-120.0,100.0,2
2025-06-19,02:10,401696031,401696031,58,ESPN BET,Los Angeles Dodgers,San Diego Padres,LAD,SD,-275.0,225.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-06-20,18:20,401696040,401696040,58,ESPN BET,Chicago Cubs,Seattle Mariners,CHC,SEA,-145.0,120.0,close,close,0.0,1.5,10.5,100.0,-120.0,2
2025-06-20,22:40,401696037,401696037,58,ESPN BET,Pittsburgh Pirates,Texas Rangers,PIT,TEX,145.0,-175.0,close,close,0.0,-1.5,7.5,-120.0,-110.0,2
2025-06-20,23:05,401696033,401696033,58,ESPN BET,New York Yankees,Baltimore Orioles,NYY,BAL,-320.0,255.0,close,close,0.0,2.5,8.5,-130.0,110.0,2
2025-06-20,23:05,401696035,401696035,58,ESPN BET,Tampa Bay Rays,Detroit Tigers,TB,DET,-110.0,-110.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-06-20,23:07,401696034,401696034,58,ESPN BET,Toronto Blue Jays,Chicago White Sox,TOR,CHW,-205.0,170.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-20,23:10,401696032,401696032,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,125.0,-150.0,close,close,0.0,-1.5,8.5,-130.0,110.0,2
2025-06-20,23:15,401696036,401696036,58,ESPN BET,Philadelphia Phillies,New York Mets,PHI,NYM,-200.0,165.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-06-20,23:15,401696038,401696038,58,ESPN BET,St. Louis Cardinals,Cincinnati Reds,STL,CIN,-145.0,120.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-06-20,00:10,401696039,401696039,58,ESPN BET,Minnesota Twins,Milwaukee Brewers,MIN,MIL,-160.0,135.0,close,close,0.0,1.5,7.5,-115.0,-115.0,2
2025-06-20,00:40,401696041,401696041,58,ESPN BET,Colorado Rockies,Arizona Diamondbacks,COL,ARI,135.0,-160.0,close,close,0.0,-1.5,11.5,-120.0,100.0,2
2025-06-20,01:38,401696044,401696044,58,ESPN BET,Los Angeles Angels,Houston Astros,LAA,HOU,145.0,-175.0,close,close,0.0,-1.5,8.5,110.0,-130.0,2
2025-06-20,01:40,401696045,401696045,58,ESPN BET,San Diego Padres,Kansas City Royals,SD,KC,-175.0,145.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-06-20,02:05,401764558,401764558,58,ESPN BET,Athletics,Cleveland Guardians,ATH,CLE,105.0,-125.0,close,close,0.0,-1.5,9.5,105.0,-125.0,2
2025-06-20,02:10,401696046,401696046,58,ESPN BET,Los Angeles Dodgers,Washington Nationals,LAD,WSH,-185.0,155.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-06-20,02:15,401696042,401696042,58,ESPN BET,San Francisco Giants,Boston Red Sox,SF,BOS,-120.0,100.0,close,close,0.0,-1.5,7.5,105.0,-125.0,2
2025-06-21,16:10,401696050,401696050,58,ESPN BET,Tampa Bay Rays,Detroit Tigers,TB,DET,-145.0,120.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-06-21,17:05,401696048,401696048,58,ESPN BET,New York Yankees,Baltimore Orioles,NYY,BAL,-160.0,135.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-21,18:10,401696054,401696054,58,ESPN BET,Minnesota Twins,Milwaukee Brewers,MIN,MIL,-135.0,115.0,close,close,0.0,1.5,10.5,-105.0,-115.0,2
2025-06-21,18:15,401696053,401696053,58,ESPN BET,St. Louis Cardinals,Cincinnati Reds,STL,CIN,-190.0,160.0,close,close,0.0,1.5,8.5,-140.0,105.0,2
2025-06-21,18:20,401696055,401696055,58,ESPN BET,Chicago Cubs,Seattle Mariners,CHC,SEA,-175.0,145.0,close,close,0.0,1.5,12.5,-115.0,-105.0,2
2025-06-21,19:07,401696049,401696049,58,ESPN BET,Toronto Blue Jays,Chicago White Sox,TOR,CHW,-190.0,160.0,close,close,0.0,1.5,8.5,-110.0,-120.0,2
2025-06-21,20:05,401696052,401696052,58,ESPN BET,Pittsburgh Pirates,Texas Rangers,PIT,TEX,-110.0,-110.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-06-21,20:05,401696057,401696057,58,ESPN BET,San Francisco Giants,Boston Red Sox,SF,BOS,-125.0,105.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-06-21,20:10,401696047,401696047,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,130.0,-155.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-21,23:15,401696051,401696051,58,ESPN BET,Philadelphia Phillies,New York Mets,PHI,NYM,105.0,-125.0,close,close,0.0,-1.5,10.5,-120.0,100.0,2
2025-06-21,23:15,401696060,401696060,58,ESPN BET,San Diego Padres,Kansas City Royals,SD,KC,-150.0,125.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-06-21,01:10,401696056,401696056,58,ESPN BET,Colorado Rockies,Arizona Diamondbacks,COL,ARI,175.0,-210.0,close,close,0.0,-2.5,12.5,-115.0,-115.0,2
2025-06-21,01:38,401696059,401696059,58,ESPN BET,Los Angeles Angels,Houston Astros,LAA,HOU,-125.0,105.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-06-21,02:05,401764559,401764559,58,ESPN BET,Athletics,Cleveland Guardians,ATH,CLE,115.0,-135.0,close,close,0.0,-1.5,9.5,-105.0,-125.0,2
2025-06-21,02:10,401696061,401696061,58,ESPN BET,Los Angeles Dodgers,Washington Nationals,LAD,WSH,-275.0,225.0,close,close,0.0,2.5,9.5,-125.0,105.0,2
2025-06-22,15:35,401696063,401696063,58,ESPN BET,New York Yankees,Baltimore Orioles,NYY,BAL,-200.0,165.0,close,close,0.0,1.5,10.5,105.0,-140.0,2
2025-06-22,16:10,401696065,401696065,58,ESPN BET,Tampa Bay Rays,Detroit Tigers,TB,DET,-110.0,-110.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-06-22,17:35,401696067,401696067,58,ESPN BET,Pittsburgh Pirates,Texas Rangers,PIT,TEX,-120.0,100.0,close,close,0.0,-1.5,9.5,-110.0,-110.0,2
2025-06-22,17:37,401696064,401696064,58,ESPN BET,Toronto Blue Jays,Chicago White Sox,TOR,CHW,-205.0,170.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-06-22,17:40,401696062,401696062,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,135.0,-160.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-06-22,18:10,401696069,401696069,58,ESPN BET,Minnesota Twins,Milwaukee Brewers,MIN,MIL,-135.0,115.0,close,close,0.0,1.5,9.5,100.0,-120.0,2
2025-06-22,18:15,401696068,401696068,58,ESPN BET,St. Louis Cardinals,Cincinnati Reds,STL,CIN,-110.0,-110.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-06-22,18:20,401696070,401696070,58,ESPN BET,Chicago Cubs,Seattle Mariners,CHC,SEA,105.0,-125.0,close,close,0.0,-1.5,11.5,-105.0,-115.0,2
2025-06-22,19:10,401696071,401696071,58,ESPN BET,Colorado Rockies,Arizona Diamondbacks,COL,ARI,135.0,-160.0,close,close,0.0,-1.5,12.5,-105.0,-115.0,2
2025-06-22,20:05,401696072,401696072,58,ESPN BET,San Francisco Giants,Boston Red Sox,SF,BOS,-160.0,135.0,close,close,0.0,1.5,7.5,105.0,-125.0,2
2025-06-22,20:05,401764560,401764560,58,ESPN BET,Athletics,Cleveland Guardians,ATH,CLE,-105.0,-115.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-06-22,20:07,401696074,401696074,58,ESPN BET,Los Angeles Angels,Houston Astros,LAA,HOU,-110.0,-110.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-06-22,20:10,401696075,401696075,58,ESPN BET,San Diego Padres,Kansas City Royals,SD,KC,-120.0,-110.0,close,close,0.0,-1.5,8.5,-120.0,-110.0,2
2025-06-22,20:10,401696076,401696076,58,ESPN BET,Los Angeles Dodgers,Washington Nationals,LAD,WSH,-205.0,170.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-22,23:00,401696066,401696066,58,ESPN BET,Philadelphia Phillies,New York Mets,PHI,NYM,-120.0,100.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-06-23,22:35,401696079,401696079,58,ESPN BET,Baltimore Orioles,Texas Rangers,BAL,TEX,-135.0,115.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-06-23,23:10,401696077,401696077,58,ESPN BET,New York Mets,Atlanta Braves,NYM,ATL,130.0,-155.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-06-23,23:10,401696078,401696078,58,ESPN BET,Cincinnati Reds,New York Yankees,CIN,NYY,105.0,-125.0,close,close,0.0,-1.5,10.5,105.0,-125.0,2
2025-06-23,23:40,401696080,401696080,58,ESPN BET,Chicago White Sox,Arizona Diamondbacks,CHW,ARI,120.0,-145.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-06-23,23:40,401696082,401696082,58,ESPN BET,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,-165.0,140.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-06-23,23:40,401696083,401696083,58,ESPN BET,Minnesota Twins,Seattle Mariners,MIN,SEA,115.0,-135.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-23,23:45,401696081,401696081,58,ESPN BET,St. Louis Cardinals,Chicago Cubs,STL,CHC,105.0,-125.0,close,close,0.0,-1.5,8.5,-125.0,105.0,2
2025-06-23,01:38,401696084,401696084,58,ESPN BET,Los Angeles Angels,Boston Red Sox,LAA,BOS,100.0,-120.0,close,close,0.0,-1.5,8.5,-125.0,105.0,2
2025-06-23,01:40,401696085,401696085,58,ESPN BET,San Diego Padres,Washington Nationals,SD,WSH,-185.0,155.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-24,22:35,401696089,401696089,58,ESPN BET,Baltimore Orioles,Texas Rangers,BAL,TEX,-125.0,105.0,close,close,0.0,1.5,9.5,115.0,-135.0,2
2025-06-24,22:40,401696088,401696088,58,ESPN BET,Detroit Tigers,Athletics,DET,ATH,-335.0,265.0,close,close,0.0,2.5,7.5,-105.0,-115.0,2
2025-06-24,22:40,401696090,401696090,58,ESPN BET,Cleveland Guardians,Toronto Blue Jays,CLE,TOR,115.0,-135.0,close,close,0.0,-1.5,8.5,-135.0,115.0,2
2025-06-24,23:10,401696086,401696086,58,ESPN BET,New York Mets,Atlanta Braves,NYM,ATL,115.0,-135.0,close,close,0.0,-1.5,8.5,-130.0,110.0,2
2025-06-24,23:10,401696087,401696087,58,ESPN BET,Cincinnati Reds,New York Yankees,CIN,NYY,145.0,-175.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-06-24,23:40,401696091,401696091,58,ESPN BET,Chicago White Sox,Arizona Diamondbacks,CHW,ARI,100.0,-120.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-06-24,23:40,401696094,401696094,58,ESPN BET,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,-210.0,175.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-06-24,23:40,401696095,401696095,58,ESPN BET,Minnesota Twins,Seattle Mariners,MIN,SEA,-115.0,-105.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-06-24,23:40,401696096,401696096,58,ESPN BET,Kansas City Royals,Tampa Bay Rays,KC,TB,-145.0,120.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-24,23:45,401696092,401696092,58,ESPN BET,St. Louis Cardinals,Chicago Cubs,STL,CHC,-105.0,-115.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-06-24,00:10,401696093,401696093,58,ESPN BET,Houston Astros,Philadelphia Phillies,HOU,PHI,-155.0,130.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-06-24,00:40,401696097,401696097,58,ESPN BET,Colorado Rockies,Los Angeles Dodgers,COL,LAD,215.0,-265.0,close,close,0.0,-2.5,11.5,-125.0,105.0,2
2025-06-24,01:38,401696098,401696098,58,ESPN BET,Los Angeles Angels,Boston Red Sox,LAA,BOS,140.0,-165.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-06-24,01:40,401696100,401696100,58,ESPN BET,San Diego Padres,Washington Nationals,SD,WSH,-165.0,140.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-06-24,01:45,401696099,401696099,58,ESPN BET,San Francisco Giants,Miami Marlins,SF,MIA,-180.0,150.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-06-25,18:10,401696106,401696106,58,ESPN BET,Chicago White Sox,Arizona Diamondbacks,CHW,ARI,130.0,-155.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-06-25,18:10,401696109,401696109,58,ESPN BET,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,-110.0,-110.0,close,close,0.0,-1.5,6.5,-105.0,-115.0,2
2025-06-25,20:07,401696113,401696113,58,ESPN BET,Los Angeles Angels,Boston Red Sox,LAA,BOS,-120.0,100.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-06-25,20:10,401696115,401696115,58,ESPN BET,San Diego Padres,Washington Nationals,SD,WSH,-145.0,120.0,close,close,0.0,1.5,7.5,115.0,-135.0,2
2025-06-25,22:35,401696104,401696104,58,ESPN BET,Baltimore Orioles,Texas Rangers,BAL,TEX,125.0,-150.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-06-25,22:40,401696103,401696103,58,ESPN BET,Detroit Tigers,Athletics,DET,ATH,-185.0,155.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-06-25,22:40,401696105,401696105,58,ESPN BET,Cleveland Guardians,Toronto Blue Jays,CLE,TOR,-125.0,105.0,close,close,0.0,-1.5,8.5,110.0,-130.0,2
2025-06-25,23:10,401696101,401696101,58,ESPN BET,New York Mets,Atlanta Braves,NYM,ATL,-145.0,120.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-06-25,23:10,401696102,401696102,58,ESPN BET,Cincinnati Reds,New York Yankees,CIN,NYY,175.0,-210.0,close,close,0.0,-1.5,9.5,105.0,-125.0,2
2025-06-25,23:40,401696110,401696110,58,ESPN BET,Minnesota Twins,Seattle Mariners,MIN,SEA,-120.0,100.0,close,close,0.0,-1.5,7.5,-105.0,-115.0,2
2025-06-25,23:40,401696111,401696111,58,ESPN BET,Kansas City Royals,Tampa Bay Rays,KC,TB,105.0,-125.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
