date,season,possessions,total_line,team,opponent,is_home,team_score,opp_score,spread,team_eFG,team_TO,team_ORB,team_FTR,team_3PR,opp_eFG,opp_TO,opp_ORB,opp_FTR,opp_3PR
2023-11-18,2024,66.9125,,Portland St.,Cal Poly,1,73,57,-7.7,53.44827586206896,14.944890715486645,26.47058823529412,27.586206896551722,41.37931034482759,43.22033898305085,13.450401643937978,15.0,18.64406779661017,28.8135593220339
2023-11-18,2024,66.7,98.0,Morgan St.,BYU,0,50,93,35.8,37.301587301587304,20.98950524737631,30.952380952380953,7.936507936507936,22.22222222222222,64.40677966101694,16.49175412293853,46.15384615384615,32.20338983050847,49.152542372881356
2023-11-18,2024,66.7,98.0,BYU,Morgan St.,1,93,50,-35.8,64.40677966101694,16.49175412293853,46.15384615384615,32.20338983050847,49.152542372881356,37.301587301587304,20.98950524737631,30.952380952380953,7.936507936507936,22.22222222222222
2023-11-18,2024,72.3375,90.0,Bryant,Florida Atlantic,0,61,52,16.1,41.269841269841265,17.971315016416103,24.444444444444443,20.634920634920633,46.03174603174603,30.0,16.588906168999483,25.49019607843137,30.76923076923077,46.15384615384615
2023-11-18,2024,72.3375,90.0,Florida Atlantic,Bryant,1,52,61,-16.1,30.0,16.588906168999483,25.49019607843137,30.76923076923077,46.15384615384615,41.269841269841265,17.971315016416103,24.444444444444443,20.634920634920633,46.03174603174603
2023-11-18,2024,64.73750000000001,,Seattle,VCU,0,56,60,6.1,38.18181818181819,16.991697238849195,25.64102564102564,34.54545454545455,43.63636363636363,43.87755102040816,21.625796485808067,27.27272727272727,44.89795918367347,44.89795918367347
2023-11-18,2024,64.73750000000001,,VCU,Seattle,1,60,56,-6.1,43.87755102040816,21.625796485808067,27.27272727272727,44.89795918367347,44.89795918367347,38.18181818181819,16.991697238849195,25.64102564102564,34.54545454545455,43.63636363636363
2023-11-18,2024,71.0,91.0,Howard,Rutgers,0,63,85,15.3,49.09090909090909,29.577464788732392,32.432432432432435,25.454545454545453,38.18181818181819,58.47457627118644,15.492957746478872,33.33333333333333,44.06779661016949,28.8135593220339
2023-11-18,2024,71.0,91.0,Rutgers,Howard,1,85,63,-15.3,58.47457627118644,15.492957746478872,33.33333333333333,44.06779661016949,28.8135593220339,49.09090909090909,29.577464788732392,32.432432432432435,25.454545454545453,38.18181818181819
2023-11-18,2024,68.11250000000001,,Marist,Binghamton,0,59,82,0.8,42.72727272727273,11.745274362268304,19.047619047619047,49.09090909090909,34.54545454545455,66.66666666666666,23.49054872453661,29.166666666666668,50.0,33.33333333333333
2023-11-18,2024,68.11250000000001,,Binghamton,Marist,1,82,59,-0.8,66.66666666666666,23.49054872453661,29.166666666666668,50.0,33.33333333333333,42.72727272727273,11.745274362268304,19.047619047619047,49.09090909090909,34.54545454545455
2023-11-18,2024,70.7,90.0,Harvard,Boston College,0,64,73,15.2,45.90163934426229,19.801980198019802,21.052631578947366,14.754098360655737,36.0655737704918,42.465753424657535,11.315417256011315,37.5,20.54794520547945,32.87671232876712
2023-11-18,2024,70.7,90.0,Boston College,Harvard,1,73,64,-15.2,42.465753424657535,11.315417256011315,37.5,20.54794520547945,32.87671232876712,45.90163934426229,19.801980198019802,21.052631578947366,14.754098360655737,36.0655737704918
2023-11-18,2024,68.225,95.0,Detroit Mercy,Ohio,0,52,71,20.4,34.92063492063492,21.986075485525834,29.545454545454547,15.873015873015872,36.507936507936506,47.61904761904761,13.191645291315501,28.947368421052634,19.047619047619047,52.38095238095239
2023-11-18,2024,68.225,95.0,Ohio,Detroit Mercy,1,71,52,-20.4,47.61904761904761,13.191645291315501,28.947368421052634,19.047619047619047,52.38095238095239,34.92063492063492,21.986075485525834,29.545454545454547,15.873015873015872,36.507936507936506
2023-11-18,2024,66.6625,96.0,IU Indy,Winthrop,0,61,74,21.9,42.241379310344826,27.001687605475343,43.24324324324324,22.413793103448278,29.310344827586203,56.666666666666664,27.001687605475343,38.70967741935484,75.55555555555556,40.0
2023-11-18,2024,66.6625,96.0,Winthrop,IU Indy,1,74,61,-21.9,56.666666666666664,27.001687605475343,38.70967741935484,75.55555555555556,40.0,42.241379310344826,27.001687605475343,43.24324324324324,22.413793103448278,29.310344827586203
2023-11-18,2024,80.15,,Little Rock,Northern Illinois,0,93,98,-7.1,51.33333333333333,4.990642545227698,25.0,32.0,42.66666666666667,67.70833333333334,19.96257018091079,17.391304347826086,91.66666666666666,33.33333333333333
2023-11-18,2024,80.15,,Northern Illinois,Little Rock,1,98,93,7.1,67.70833333333334,19.96257018091079,17.391304347826086,91.66666666666666,33.33333333333333,51.33333333333333,4.990642545227698,25.0,32.0,42.66666666666667
2023-11-18,2024,72.55,,Weber St.,Yale,0,75,65,5.5,45.90163934426229,13.783597518952448,24.242424242424242,32.78688524590164,32.78688524590164,46.72131147540984,11.026878015161957,11.428571428571429,26.229508196721312,31.147540983606557
2023-11-18,2024,72.55,,Yale,Weber St.,1,65,75,-5.5,46.72131147540984,11.026878015161957,11.428571428571429,26.229508196721312,31.147540983606557,45.90163934426229,13.783597518952448,24.242424242424242,32.78688524590164,32.78688524590164
2023-11-18,2024,59.35,,Maine,North Florida,0,58,67,3.8,46.55172413793103,8.424599831508003,15.625,6.896551724137931,27.586206896551722,54.629629629629626,16.849199663016005,32.142857142857146,14.814814814814813,46.2962962962963
2023-11-18,2024,59.35,,North Florida,Maine,1,67,58,-3.8,54.629629629629626,16.849199663016005,32.142857142857146,14.814814814814813,46.2962962962963,46.55172413793103,8.424599831508003,15.625,6.896551724137931,27.586206896551722
2023-11-18,2024,63.775,98.0,Texas Southern,Creighton,0,50,82,29.2,32.857142857142854,7.840062720501765,28.000000000000004,8.571428571428571,21.428571428571427,57.14285714285714,10.97608780870247,34.285714285714285,19.047619047619047,63.49206349206349
2023-11-18,2024,63.775,98.0,Creighton,Texas Southern,1,82,50,-29.2,57.14285714285714,10.97608780870247,34.285714285714285,19.047619047619047,63.49206349206349,32.857142857142854,7.840062720501765,28.000000000000004,8.571428571428571,21.428571428571427
2023-11-18,2024,79.94999999999999,,Lamar,Pacific,0,76,77,-6.9,52.41935483870967,20.01250781738587,17.24137931034483,25.806451612903224,27.419354838709676,53.57142857142857,18.761726078799253,15.625,50.0,39.285714285714285
2023-11-18,2024,79.94999999999999,,Pacific,Lamar,1,77,76,6.9,53.57142857142857,18.761726078799253,15.625,50.0,39.285714285714285,52.41935483870967,20.01250781738587,17.24137931034483,25.806451612903224,27.419354838709676
2023-11-18,2024,74.775,97.0,Portland,Nevada,0,83,108,24.4,57.377049180327866,12.036108324974924,20.0,40.98360655737705,44.26229508196721,72.03389830508475,13.373453694416582,33.33333333333333,55.932203389830505,40.67796610169492
2023-11-18,2024,74.775,97.0,Nevada,Portland,1,108,83,-24.4,72.03389830508475,13.373453694416582,33.33333333333333,55.932203389830505,40.67796610169492,57.377049180327866,12.036108324974924,20.0,40.98360655737705,44.26229508196721
2023-11-18,2024,64.2,,Colgate,Gardner Webb,0,59,52,-1.8,46.22641509433962,20.24922118380062,19.35483870967742,22.641509433962266,37.735849056603776,38.88888888888889,18.69158878504673,25.0,22.22222222222222,40.74074074074074
2023-11-18,2024,64.2,,Gardner Webb,Colgate,1,52,59,1.8,38.88888888888889,18.69158878504673,25.0,22.22222222222222,40.74074074074074,46.22641509433962,20.24922118380062,19.35483870967742,22.641509433962266,37.735849056603776
2023-11-18,2024,67.05,,Norfolk St.,San Jose St.,0,53,77,1.2,37.5,16.405667412378822,23.809523809523807,37.5,26.785714285714285,67.3469387755102,23.862788963460105,19.230769230769234,30.612244897959183,65.3061224489796
2023-11-18,2024,67.05,,San Jose St.,Norfolk St.,1,77,53,-1.2,67.3469387755102,23.862788963460105,19.230769230769234,30.612244897959183,65.3061224489796,37.5,16.405667412378822,23.809523809523807,37.5,26.785714285714285
2023-11-18,2024,72.7625,,Northern Arizona,VMI,0,78,69,-7.8,51.66666666666667,15.117677375021474,23.684210526315788,45.0,38.333333333333336,48.41269841269841,23.363683215942277,40.54054054054054,19.047619047619047,30.158730158730158
2023-11-18,2024,72.7625,,VMI,Northern Arizona,1,69,78,7.8,48.41269841269841,23.363683215942277,40.54054054054054,19.047619047619047,30.158730158730158,51.66666666666667,15.117677375021474,23.684210526315788,45.0,38.333333333333336
2023-11-18,2024,65.1625,,Nebraska,Oregon St.,0,84,63,-11.6,52.307692307692314,9.20774985612891,43.58974358974359,40.0,36.92307692307693,40.74074074074074,13.811624784193363,25.0,38.88888888888889,40.74074074074074
2023-11-18,2024,65.1625,,Oregon St.,Nebraska,1,63,84,11.6,40.74074074074074,13.811624784193363,25.0,38.88888888888889,40.74074074074074,52.307692307692314,9.20774985612891,43.58974358974359,40.0,36.92307692307693
2023-11-18,2024,68.625,94.0,USC Upstate,Minnesota,0,53,67,19.5,38.70967741935484,13.114754098360656,18.6046511627907,17.741935483870968,33.87096774193548,43.96551724137931,16.029143897996356,25.0,32.758620689655174,39.6551724137931
2023-11-18,2024,68.625,94.0,Minnesota,USC Upstate,1,67,53,-19.5,43.96551724137931,16.029143897996356,25.0,32.758620689655174,39.6551724137931,38.70967741935484,13.114754098360656,18.6046511627907,17.741935483870968,33.87096774193548
2023-11-18,2024,70.92500000000001,97.0,New Orleans,Loyola Chicago,0,70,73,24.8,41.66666666666667,9.869580542826927,28.57142857142857,33.33333333333333,37.878787878787875,48.275862068965516,21.14910116320056,34.285714285714285,41.37931034482759,34.48275862068966
2023-11-18,2024,70.92500000000001,97.0,Loyola Chicago,New Orleans,1,73,70,-24.8,48.275862068965516,21.14910116320056,34.285714285714285,41.37931034482759,34.48275862068966,41.66666666666667,9.869580542826927,28.57142857142857,33.33333333333333,37.878787878787875
2023-11-18,2024,80.6625,,Penn,Maryland Eastern Shore,0,80,83,-8.2,50.81967213114754,26.03440260344026,37.5,49.18032786885246,47.540983606557376,52.23880597014925,18.596001859600186,25.64102564102564,25.37313432835821,35.82089552238806
2023-11-18,2024,80.6625,,Maryland Eastern Shore,Penn,1,83,80,8.2,52.23880597014925,18.596001859600186,25.64102564102564,25.37313432835821,35.82089552238806,50.81967213114754,26.03440260344026,37.5,49.18032786885246,47.540983606557376
2023-11-18,2024,71.525,,Purdue Fort Wayne,South Dakota,0,93,81,-9.2,55.714285714285715,8.388675288360712,27.500000000000004,25.71428571428571,50.0,60.909090909090914,22.369800768961902,39.285714285714285,36.36363636363637,34.54545454545455
2023-11-18,2024,71.525,,South Dakota,Purdue Fort Wayne,1,81,93,9.2,60.909090909090914,22.369800768961902,39.285714285714285,36.36363636363637,34.54545454545455,55.714285714285715,8.388675288360712,27.500000000000004,25.71428571428571,50.0
2023-11-18,2024,69.2125,,Cleveland St.,Eastern Michigan,0,62,69,-3.5,38.059701492537314,15.893082896875562,33.33333333333333,26.865671641791046,31.343283582089555,51.886792452830186,18.78273433267112,29.411764705882355,47.16981132075472,28.30188679245283
2023-11-18,2024,69.2125,,Eastern Michigan,Cleveland St.,1,69,62,3.5,51.886792452830186,18.78273433267112,29.411764705882355,47.16981132075472,28.30188679245283,38.059701492537314,15.893082896875562,33.33333333333333,26.865671641791046,31.343283582089555
2023-11-18,2024,69.8125,,Fairfield,Queens,0,63,69,-3.7,48.07692307692308,22.918531781557743,18.181818181818183,32.69230769230769,44.230769230769226,47.41379310344828,15.75649059982095,23.52941176470588,31.03448275862069,43.103448275862064
2023-11-18,2024,69.8125,,Queens,Fairfield,1,69,63,3.7,47.41379310344828,15.75649059982095,23.52941176470588,31.03448275862069,43.103448275862064,48.07692307692308,22.918531781557743,18.181818181818183,32.69230769230769,44.230769230769226
2023-11-18,2024,62.25,97.0,Wagner,Seton Hall,0,51,72,21.3,36.0655737704918,14.457831325301203,29.545454545454547,14.754098360655737,42.62295081967213,53.44827586206896,19.27710843373494,40.0,18.96551724137931,32.758620689655174
2023-11-18,2024,62.25,97.0,Seton Hall,Wagner,1,72,51,-21.3,53.44827586206896,19.27710843373494,40.0,18.96551724137931,32.758620689655174,36.0655737704918,14.457831325301203,29.545454545454547,14.754098360655737,42.62295081967213
2023-11-18,2024,67.0625,,Northwestern St.,Presbyterian,0,75,78,3.5,50.86206896551724,11.929170549860205,28.947368421052634,44.827586206896555,34.48275862068966,56.481481481481474,14.911463187325255,30.555555555555557,53.70370370370371,37.03703703703704
2023-11-18,2024,67.0625,,Presbyterian,Northwestern St.,1,78,75,-3.5,56.481481481481474,14.911463187325255,30.555555555555557,53.70370370370371,37.03703703703704,50.86206896551724,11.929170549860205,28.947368421052634,44.827586206896555,34.48275862068966
2023-11-18,2024,61.3125,90.0,Northwestern,Rhode Island,0,72,61,-13.4,50.0,17.940876656472987,50.0,20.967741935483872,30.64516129032258,46.93877551020408,22.833843017329254,36.36363636363637,44.89795918367347,38.775510204081634
2023-11-18,2024,61.3125,90.0,Rhode Island,Northwestern,1,61,72,13.4,46.93877551020408,22.833843017329254,36.36363636363637,44.89795918367347,38.775510204081634,50.0,17.940876656472987,50.0,20.967741935483872,30.64516129032258
2023-11-18,2024,59.7,,Coppin St.,Eastern Illinois,0,46,48,8.4,36.734693877551024,26.800670016750416,33.33333333333333,28.57142857142857,38.775510204081634,51.24999999999999,33.50083752093802,21.73913043478261,25.0,35.0
2023-11-18,2024,59.7,,Eastern Illinois,Coppin St.,1,48,46,-8.4,51.24999999999999,33.50083752093802,21.73913043478261,25.0,35.0,36.734693877551024,26.800670016750416,33.33333333333333,28.57142857142857,38.775510204081634
2023-11-18,2024,65.0375,,Elon,Holy Cross,0,83,69,-6.0,65.2542372881356,10.76302133384586,25.0,18.64406779661017,45.76271186440678,51.587301587301596,12.300595810109554,21.62162162162162,9.523809523809524,34.92063492063492
2023-11-18,2024,65.0375,,Holy Cross,Elon,1,69,83,6.0,51.587301587301596,12.300595810109554,21.62162162162162,9.523809523809524,34.92063492063492,65.2542372881356,10.76302133384586,25.0,18.64406779661017,45.76271186440678
2023-11-18,2024,73.85,,Jacksonville St.,North Alabama,0,59,61,0.8,47.95918367346938,28.436018957345976,18.75,42.857142857142854,24.489795918367346,43.90243902439025,27.081922816519977,7.6923076923076925,75.60975609756098,21.951219512195124
2023-11-18,2024,73.85,,North Alabama,Jacksonville St.,1,61,59,-0.8,43.90243902439025,27.081922816519977,7.6923076923076925,75.60975609756098,21.951219512195124,47.95918367346938,28.436018957345976,18.75,42.857142857142854,24.489795918367346
2023-11-18,2024,65.075,93.0,Navy,UC San Diego,0,55,73,17.3,38.88888888888889,18.440261237034193,30.555555555555557,27.77777777777778,44.44444444444444,54.54545454545454,19.976949673453706,28.125,34.54545454545455,52.72727272727272
2023-11-18,2024,65.075,93.0,UC San Diego,Navy,1,73,55,-17.3,54.54545454545454,19.976949673453706,28.125,34.54545454545455,52.72727272727272,38.88888888888889,18.440261237034193,30.555555555555557,27.77777777777778,44.44444444444444
2023-11-18,2024,70.7625,,Columbia,Temple,0,78,73,4.8,60.0,19.784490372725667,26.666666666666668,30.909090909090907,47.27272727272727,43.54838709677419,15.544956721427308,27.500000000000004,35.483870967741936,48.38709677419355
2023-11-18,2024,70.7625,,Temple,Columbia,1,73,78,-4.8,43.54838709677419,15.544956721427308,27.500000000000004,35.483870967741936,48.38709677419355,60.0,19.784490372725667,26.666666666666668,30.909090909090907,47.27272727272727
2023-11-18,2024,61.65,,McNeese St.,Western Carolina,0,74,76,1.4,58.03571428571429,8.110300081103002,28.125,32.142857142857146,26.785714285714285,61.60714285714286,14.598540145985403,25.0,17.857142857142858,44.642857142857146
2023-11-18,2024,61.65,,Western Carolina,McNeese St.,1,76,74,-1.4,61.60714285714286,14.598540145985403,25.0,17.857142857142858,44.642857142857146,58.03571428571429,8.110300081103002,28.125,32.142857142857146,26.785714285714285
2023-11-18,2024,68.525,,Ball St.,Evansville,0,50,74,6.1,36.27450980392157,26.267785479751915,21.62162162162162,35.294117647058826,27.450980392156865,50.0,13.133892739875957,30.303030303030305,33.89830508474576,25.423728813559322
2023-11-18,2024,68.525,,Evansville,Ball St.,1,74,50,-6.1,50.0,13.133892739875957,30.303030303030305,33.89830508474576,25.423728813559322,36.27450980392157,26.267785479751915,21.62162162162162,35.294117647058826,27.450980392156865
2023-11-18,2024,63.425,,North Carolina Central,Longwood,0,66,73,8.1,51.85185185185185,14.189988175009855,27.586206896551722,27.77777777777778,37.03703703703704,42.241379310344826,12.613322822230982,50.0,53.44827586206896,43.103448275862064
2023-11-18,2024,63.425,,Longwood,North Carolina Central,1,73,66,-8.1,42.241379310344826,12.613322822230982,50.0,53.44827586206896,43.103448275862064,51.85185185185185,14.189988175009855,27.586206896551722,27.77777777777778,37.03703703703704
2023-11-18,2024,79.92500000000001,,Alabama A&M,Lipscomb,0,81,106,12.2,46.3768115942029,21.2699405692837,45.45454545454545,39.130434782608695,30.434782608695656,70.3125,18.767594619956206,24.137931034482758,29.6875,50.0
2023-11-18,2024,79.92500000000001,,Lipscomb,Alabama A&M,1,106,81,-12.2,70.3125,18.767594619956206,24.137931034482758,29.6875,50.0,46.3768115942029,21.2699405692837,45.45454545454545,39.130434782608695,30.434782608695656
2023-11-18,2024,60.3125,,St. Thomas,Cal Baptist,0,62,66,-0.7,46.49122807017544,13.264248704663212,27.027027027027028,22.807017543859647,40.35087719298245,50.0,11.606217616580311,31.428571428571427,41.509433962264154,28.30188679245283
2023-11-18,2024,60.3125,,Cal Baptist,St. Thomas,1,66,62,0.7,50.0,11.606217616580311,31.428571428571427,41.509433962264154,28.30188679245283,46.49122807017544,13.264248704663212,27.027027027027028,22.807017543859647,40.35087719298245
2023-11-18,2024,68.9125,90.0,Southern Indiana,La Salle,0,78,79,14.6,61.66666666666667,15.962270995828042,17.24137931034483,10.0,38.333333333333336,53.50877192982456,10.157808815526938,15.625,36.84210526315789,31.57894736842105
2023-11-18,2024,68.9125,90.0,La Salle,Southern Indiana,1,79,78,-14.6,53.50877192982456,10.157808815526938,15.625,36.84210526315789,31.57894736842105,61.66666666666667,15.962270995828042,17.24137931034483,10.0,38.333333333333336
2023-11-18,2024,66.125,92.0,Southeastern Louisiana,Santa Clara,0,63,65,17.1,42.45283018867924,22.68431001890359,30.303030303030305,35.84905660377358,37.735849056603776,56.60377358490566,19.659735349716446,22.22222222222222,20.754716981132077,43.39622641509434
2023-11-18,2024,66.125,92.0,Santa Clara,Southeastern Louisiana,1,65,63,-17.1,56.60377358490566,19.659735349716446,22.22222222222222,20.754716981132077,43.39622641509434,42.45283018867924,22.68431001890359,30.303030303030305,35.84905660377358,37.735849056603776
2023-11-18,2024,77.225,,Northern Colorado,New Mexico St.,0,71,76,0.5,50.0,23.308514082227262,21.21212121212121,52.83018867924528,47.16981132075472,47.22222222222222,18.128844286176758,21.21212121212121,62.96296296296296,42.592592592592595
2023-11-18,2024,77.225,,New Mexico St.,Northern Colorado,1,76,71,-0.5,47.22222222222222,18.128844286176758,21.21212121212121,62.96296296296296,42.592592592592595,50.0,23.308514082227262,21.21212121212121,52.83018867924528,47.16981132075472
2023-11-18,2024,67.525,,Princeton,Monmouth,0,82,57,-4.2,49.21875,11.847463902258422,35.0,35.9375,53.125,39.473684210526315,17.771195853387635,25.64102564102564,26.31578947368421,29.82456140350877
2023-11-18,2024,67.525,,Monmouth,Princeton,1,57,82,4.2,39.473684210526315,17.771195853387635,25.64102564102564,26.31578947368421,29.82456140350877,49.21875,11.847463902258422,35.0,35.9375,53.125
2023-11-18,2024,76.025,,Mount St. Mary's,Georgetown,0,72,83,6.9,45.65217391304348,13.153567905294311,25.581395348837212,23.18840579710145,21.73913043478261,57.6271186440678,26.307135810588623,41.935483870967744,37.28813559322034,37.28813559322034
2023-11-18,2024,76.025,,Georgetown,Mount St. Mary's,1,83,72,-6.9,57.6271186440678,26.307135810588623,41.935483870967744,37.28813559322034,37.28813559322034,45.65217391304348,13.153567905294311,25.581395348837212,23.18840579710145,21.73913043478261
2023-11-18,2024,75.475,,New Hampshire,George Washington,0,67,79,8.3,38.88888888888889,9.274594236502153,24.489795918367346,23.61111111111111,43.05555555555556,52.67857142857143,21.199072540576353,23.52941176470588,44.642857142857146,41.07142857142857
2023-11-18,2024,75.475,,George Washington,New Hampshire,1,79,67,-8.3,52.67857142857143,21.199072540576353,23.52941176470588,44.642857142857146,41.07142857142857,38.88888888888889,9.274594236502153,24.489795918367346,23.61111111111111,43.05555555555556
2023-11-18,2024,69.7875,,Mississippi St.,Washington St.,0,76,64,-0.5,48.24561403508772,14.32921368439907,28.125,43.859649122807014,33.33333333333333,46.61016949152542,17.195056421278885,18.91891891891892,20.33898305084746,38.983050847457626
2023-11-18,2024,69.7875,,Washington St.,Mississippi St.,1,64,76,0.5,46.61016949152542,17.195056421278885,18.91891891891892,20.33898305084746,38.983050847457626,48.24561403508772,14.32921368439907,28.125,43.859649122807014,33.33333333333333
2023-11-18,2024,73.9625,,Florida Gulf Coast,Hampton,0,85,92,-6.4,45.3125,14.87240155484198,41.02564102564102,48.4375,31.25,58.620689655172406,12.168328544870711,24.242424242424242,55.172413793103445,39.6551724137931
2023-11-18,2024,73.9625,,Hampton,Florida Gulf Coast,1,92,85,6.4,58.620689655172406,12.168328544870711,24.242424242424242,55.172413793103445,39.6551724137931,45.3125,14.87240155484198,41.02564102564102,48.4375,31.25
2023-11-18,2024,70.9125,,Loyola MD,Sacred Heart,0,51,66,6.0,42.241379310344826,31.024149479992953,35.0,12.068965517241379,37.93103448275862,41.66666666666667,23.973206416358188,35.0,33.33333333333333,35.0
2023-11-18,2024,70.9125,,Sacred Heart,Loyola MD,1,66,51,-6.0,41.66666666666667,23.973206416358188,35.0,33.33333333333333,35.0,42.241379310344826,31.024149479992953,35.0,12.068965517241379,37.93103448275862
2023-11-19,2024,69.67500000000001,,Le Moyne,UC Santa Barbara,0,72,96,7.3,50.81967213114754,14.352350197344812,23.684210526315788,22.950819672131146,44.26229508196721,70.83333333333334,24.39899533548618,52.17391304347826,20.0,41.66666666666667
2023-11-19,2024,69.67500000000001,,UC Santa Barbara,Le Moyne,1,96,72,-7.3,70.83333333333334,24.39899533548618,52.17391304347826,20.0,41.66666666666667,50.81967213114754,14.352350197344812,23.684210526315788,22.950819672131146,44.26229508196721
2023-11-19,2024,64.9125,,Portland St.,St. Thomas,0,70,76,5.3,51.724137931034484,16.945888696321973,27.77777777777778,22.413793103448278,58.620689655172406,65.68627450980392,21.567494704409786,26.923076923076923,27.450980392156865,49.01960784313725
2023-11-19,2024,64.9125,,St. Thomas,Portland St.,1,76,70,-5.3,65.68627450980392,21.567494704409786,26.923076923076923,27.450980392156865,49.01960784313725,51.724137931034484,16.945888696321973,27.77777777777778,22.413793103448278,58.620689655172406
2023-11-19,2024,66.5875,94.0,Connecticut,Indiana,0,77,57,-17.3,50.89285714285714,21.02496714848883,45.45454545454545,44.642857142857146,39.285714285714285,41.11111111111111,18.021400412990424,12.121212121212121,62.22222222222222,28.888888888888886
2023-11-19,2024,66.5875,94.0,Indiana,Connecticut,1,57,77,17.3,41.11111111111111,18.021400412990424,12.121212121212121,62.22222222222222,28.888888888888886,50.89285714285714,21.02496714848883,45.45454545454545,44.642857142857146,39.285714285714285
2023-11-19,2024,69.375,,Brown,USC,0,70,81,13.4,48.36065573770492,14.414414414414415,26.82926829268293,29.508196721311474,54.09836065573771,53.57142857142857,17.2972972972973,30.952380952380953,57.14285714285714,42.857142857142854
2023-11-19,2024,69.375,,USC,Brown,1,81,70,-13.4,53.57142857142857,17.2972972972973,30.952380952380953,57.14285714285714,42.857142857142854,48.36065573770492,14.414414414414415,26.82926829268293,29.508196721311474,54.09836065573771
2023-11-19,2024,69.725,,Furman,Wyoming,0,71,78,-0.2,47.69230769230769,18.64467551093582,34.21052631578947,15.384615384615385,52.307692307692314,57.6271186440678,18.64467551093582,25.806451612903224,20.33898305084746,42.3728813559322
2023-11-19,2024,69.725,,Wyoming,Furman,1,78,71,0.2,57.6271186440678,18.64467551093582,25.806451612903224,20.33898305084746,42.3728813559322,47.69230769230769,18.64467551093582,34.21052631578947,15.384615384615385,52.307692307692314
2023-11-19,2024,73.4,,Akron,FIU,0,77,71,-9.0,57.407407407407405,25.885558583106267,46.875,46.2962962962963,46.2962962962963,50.943396226415096,25.885558583106267,18.75,43.39622641509434,37.735849056603776
2023-11-19,2024,73.4,,FIU,Akron,1,71,77,9.0,50.943396226415096,25.885558583106267,18.75,43.39622641509434,37.735849056603776,57.407407407407405,25.885558583106267,46.875,46.2962962962963,46.2962962962963
2023-11-19,2024,66.15,,Saint Mary's,Xavier,0,49,66,-5.7,29.28571428571429,16.628873771730913,37.03703703703704,18.571428571428573,32.857142857142854,52.67857142857143,12.093726379440664,16.666666666666664,26.785714285714285,23.214285714285715
2023-11-19,2024,66.15,,Xavier,Saint Mary's,1,66,49,5.7,52.67857142857143,12.093726379440664,16.666666666666664,26.785714285714285,23.214285714285715,29.28571428571429,16.628873771730913,37.03703703703704,18.571428571428573,32.857142857142854
2023-11-19,2024,59.8125,,Charlotte,George Mason,0,54,49,1.1,41.30434782608695,18.39080459770115,21.21212121212121,43.47826086956522,30.434782608695656,38.54166666666667,20.06269592476489,20.588235294117645,31.25,37.5
2023-11-19,2024,59.8125,,George Mason,Charlotte,1,49,54,-1.1,38.54166666666667,20.06269592476489,20.588235294117645,31.25,37.5,41.30434782608695,18.39080459770115,21.21212121212121,43.47826086956522,30.434782608695656
2023-11-19,2024,78.6125,,LSU,Wake Forest,0,86,80,5.4,45.774647887323944,13.99268564159644,37.5,43.66197183098591,25.352112676056336,53.333333333333336,22.89712195897599,26.47058823529412,33.33333333333333,38.333333333333336
2023-11-19,2024,78.6125,,Wake Forest,LSU,1,80,86,-5.4,53.333333333333336,22.89712195897599,26.47058823529412,33.33333333333333,38.333333333333336,45.774647887323944,13.99268564159644,37.5,43.66197183098591,25.352112676056336
2023-11-19,2024,64.025,,Northeastern,East Carolina,0,82,76,5.8,62.5,18.7426786411558,44.827586206896555,32.142857142857146,41.07142857142857,53.44827586206896,12.495119094103863,33.33333333333333,34.48275862068966,39.6551724137931
2023-11-19,2024,64.025,,East Carolina,Northeastern,1,76,82,-5.8,53.44827586206896,12.495119094103863,33.33333333333333,34.48275862068966,39.6551724137931,62.5,18.7426786411558,44.827586206896555,32.142857142857146,41.07142857142857
2023-11-19,2024,72.63749999999999,,Marshall,Utah St.,0,60,83,14.1,38.333333333333336,17.897091722595082,28.57142857142857,35.0,30.0,58.18181818181818,17.897091722595082,22.58064516129032,50.90909090909091,25.454545454545453
2023-11-19,2024,72.63749999999999,,Utah St.,Marshall,1,83,60,-14.1,58.18181818181818,17.897091722595082,22.58064516129032,50.90909090909091,25.454545454545453,38.333333333333336,17.897091722595082,28.57142857142857,35.0,30.0
2023-11-19,2024,66.525,,Abilene Christian,Fordham,0,59,45,1.3,42.72727272727273,15.03194287861706,17.142857142857142,30.909090909090907,21.818181818181817,30.555555555555557,28.56069146937241,40.476190476190474,38.88888888888889,22.22222222222222
2023-11-19,2024,66.525,,Fordham,Abilene Christian,1,45,59,-1.3,30.555555555555557,28.56069146937241,40.476190476190474,38.88888888888889,22.22222222222222,42.72727272727273,15.03194287861706,17.142857142857142,30.909090909090907,21.818181818181817
2023-11-19,2024,78.4125,92.0,UT Arlington,Arizona,0,56,101,21.3,41.80327868852459,22.95552367288379,18.6046511627907,19.672131147540984,40.98360655737705,59.589041095890416,14.028375577873428,32.35294117647059,20.54794520547945,32.87671232876712
2023-11-19,2024,78.4125,92.0,Arizona,UT Arlington,1,101,56,-21.3,59.589041095890416,14.028375577873428,32.35294117647059,20.54794520547945,32.87671232876712,41.80327868852459,22.95552367288379,18.6046511627907,19.672131147540984,40.98360655737705
