date,game_time,season,team,team_abbr,opponent,opp_abbr,location,is_home,team_score,opp_score,moneyline,run_line,total_line,venue_name,venue_city,venue_state,venue_indoor,starting_pitcher,sp_espn_id,sp_era,opp_starting_pitcher,opp_sp_espn_id,opp_sp_era,team_hits,team_errors,team_runs,opp_hits,opp_errors,opp_runs,sp_ip,sp_er,sp_h,sp_bb,sp_k,sp_throws_left,bullpen_era,temperature,wind_speed,rest_days,margin,runs_per_game,runs_allowed,hits_per_game,season_runs_per_game,roll5_runs_per_game,roll10_runs_per_game,season_runs_allowed,roll5_runs_allowed,roll10_runs_allowed,season_margin,roll5_margin,roll10_margin,season_hits_per_game,roll5_hits_per_game,roll10_hits_per_game,season_pyth_wpct,roll10_pyth_wpct,prev_season_runs_per_game,prev_roll5_runs_per_game,prev_roll10_runs_per_game,prev_season_runs_allowed,prev_roll5_runs_allowed,prev_roll10_runs_allowed,prev_season_margin,prev_roll5_margin,prev_roll10_margin,prev_season_hits_per_game,prev_roll5_hits_per_game,prev_roll10_hits_per_game,prev_season_pyth_wpct,prev_roll10_pyth_wpct,games_played,prev_games_played,game_win,season_wins,win_pct,prev_win_pct,roll10_win_pct,prev_roll10_win_pct,roll10_score_std,prev_volatility,sp_roll_era,sp_roll_whip,sp_roll_k9,sp_roll_ip,park_factor,opp_win_pct,opp_prev_roll10_rpg,opp_prev_roll10_ra,opp_prev_season_rpg,opp_prev_season_ra,opp_prev_roll10_win_pct,opp_prev_roll5_rpg,opp_prev_roll5_ra,opp_prev_season_pyth_wpct,opp_bullpen_era,opp_sp_roll_era,opp_sp_roll_whip,opp_sp_roll_k9,opp_sp_roll_ip,opp_sp_throws_left,roll10_rpg_diff,roll10_ra_diff,sp_era_diff,sp_roll_era_diff,pyth_wpct_diff,roll5_rpg_diff,roll5_ra_diff,bullpen_era_diff,home_win
2025-06-14,23:15,2025,Arizona Diamondbacks,ARI,San Diego Padres,SD,Home,1,8,7,,,,Chase Field,Phoenix,Arizona,1,Zac Gallen,39910.0,4.83,Ryan Bergert,5196249.0,3.66,9.0,1.0,8.0,11.0,0.0,7.0,6.1,4.0,6.0,4.0,6.0,0,4.49,72.0,0.0,1.0,1,8,7,9.0,5.098591549295775,7.2,5.6,5.098591549295775,3.4,5.2,0.0,3.8,0.4,8.591549295774648,9.8,8.5,0.5,0.5338525281484623,5.057142857142857,6.0,5.0,5.071428571428571,2.8,4.6,-0.014285714285714285,3.2,0.4,8.585714285714285,9.0,8.1,0.49870945193961214,0.538073242487828,70,69.0,1,36,0.5070422535211268,0.5,0.6,0.6,3.470510689285432,3.527668414752787,6.338028169014085,1.4084507042253522,6.654929577464789,5.68,1.06,0.5588235294117647,3.7,3.4,4.117647058823529,3.823529411764706,0.4,4.4,3.8,0.5338525281484623,3.63,1.7821782178217822,1.2871287128712872,5.346534653465347,5.05,0,1.2999999999999998,-1.1999999999999997,-1.17,-4.555849951192303,-0.035143076208850155,1.5999999999999996,1.0,-0.8600000000000003,1
2025-06-15,20:10,2025,Arizona Diamondbacks,ARI,San Diego Padres,SD,Home,1,2,8,,,,Chase Field,Phoenix,Arizona,1,Merrill Kelly,32968.0,3.52,Nick Pivetta,36071.0,2.87,3.0,0.0,2.0,13.0,0.0,8.0,5.0,4.0,7.0,1.0,7.0,0,4.49,72.0,0.0,1.0,-6,2,8,3.0,5.055555555555555,6.0,4.7,5.138888888888889,4.2,5.0,-0.08333333333333333,1.8,-0.3,8.51388888888889,8.4,7.6,0.49252082726606755,0.47172220994561054,5.098591549295775,7.2,5.6,5.098591549295775,3.4,5.2,0.0,3.8,0.4,8.591549295774648,9.8,8.5,0.5,0.5338525281484623,71,70.0,0,36,0.5,0.5070422535211268,0.5,0.6,3.056868404829433,3.470510689285432,2.3225806451612905,0.8709677419354839,11.03225806451613,6.2,1.06,0.5507246376811594,4.1,4.0,4.159420289855072,3.8840579710144927,0.3,5.6,5.4,0.5312956052814147,3.63,4.178571428571429,1.1785714285714286,9.642857142857142,5.6,0,1.5,-1.2000000000000002,-0.6499999999999999,1.8559907834101383,-0.03129560528141473,1.6000000000000005,2.0000000000000004,-0.8600000000000003,0
2025-06-17,23:07,2025,Arizona Diamondbacks,ARI,Toronto Blue Jays,TOR,Away,0,4,5,,,,Rogers Centre,Toronto,Ontario,1,Brandon Pfaadt,4721302.0,5.25,Chris Bassitt,33148.0,3.96,8.0,0.0,4.0,9.0,1.0,5.0,5.0,2.0,4.0,1.0,3.0,0,4.49,72.0,0.0,2.0,-1,4,5,8.0,5.041095890410959,4.8,4.8,5.136986301369863,4.6,5.1,-0.0958904109589041,0.2,-0.3,8.506849315068493,7.4,7.8,0.4913801414463357,0.47229264903314433,5.055555555555555,6.0,4.7,5.138888888888889,4.2,5.0,-0.08333333333333333,1.8,-0.3,8.51388888888889,8.4,7.6,0.49252082726606755,0.47172220994561054,72,71.0,0,36,0.4931506849315068,0.5,0.5,0.5,3.0110906108363236,3.056868404829433,10.3125,1.7708333333333335,5.15625,3.84,1.04,0.5205479452054794,4.9,5.2,4.136986301369863,4.301369863013699,0.6,4.2,6.6,0.48218061940874424,4.19,4.655172413793103,1.3793103448275863,7.137931034482759,5.8,0,-0.20000000000000018,0.20000000000000018,-1.29,-5.657327586206897,0.010340207857323314,1.7999999999999998,2.3999999999999995,-0.2999999999999998,0
2025-06-18,23:07,2025,Arizona Diamondbacks,ARI,Toronto Blue Jays,TOR,Away,0,1,8,,,,Rogers Centre,Toronto,Ontario,1,Eduardo Rodriguez,32675.0,5.02,Eric Lauer,39915.0,3.18,6.0,1.0,1.0,13.0,0.0,8.0,,,,,,0,4.49,72.0,0.0,1.0,-7,1,8,6.0,4.986486486486487,4.0,4.8,5.175675675675675,5.8,4.6,-0.1891891891891892,-1.8,0.2,8.472972972972974,6.6,7.7,0.48297004703924157,0.5194611870709764,5.041095890410959,4.8,4.8,5.136986301369863,4.6,5.1,-0.0958904109589041,0.2,-0.3,8.506849315068493,7.4,7.8,0.4913801414463357,0.47229264903314433,73,72.0,0,36,0.4864864864864865,0.4931506849315068,0.5,0.5,3.0110906108363236,3.0110906108363236,,,,,1.04,0.527027027027027,4.5,5.5,4.148648648648648,4.297297297297297,0.6,3.2,5.6,0.4838999048368358,4.19,4.821428571428572,1.4285714285714286,8.839285714285715,3.733333333333333,1,0.2999999999999998,0.40000000000000036,-1.8399999999999994,0.32142857142857206,0.0074802366094998685,1.5999999999999996,1.0,-0.2999999999999998,0
2025-06-19,19:07,2025,Arizona Diamondbacks,ARI,Toronto Blue Jays,TOR,Away,0,9,5,,,,Rogers Centre,Toronto,Ontario,1,Ryne Nelson,4916269.0,3.39,Kevin Gausman,32667.0,3.59,9.0,1.0,9.0,6.0,0.0,5.0,5.2,1.0,1.0,2.0,4.0,0,4.49,72.0,0.0,1.0,4,9,5,9.0,5.04,4.8,5.4,5.173333333333333,6.6,4.7,-0.13333333333333333,-1.8,0.7,8.48,7.0,8.0,0.4880564240486732,0.5631781825297337,4.986486486486487,4.0,4.8,5.175675675675675,5.8,4.6,-0.1891891891891892,-1.8,0.2,8.472972972972974,6.6,7.7,0.48297004703924157,0.5194611870709764,74,73.0,1,37,0.49333333333333335,0.4864864864864865,0.6,0.5,3.204163957519444,3.0110906108363236,3.8626609442060085,1.2875536480686696,5.407725321888412,4.66,1.04,0.5333333333333333,4.7,5.2,4.2,4.253333333333333,0.6,3.8,5.4,0.49422730925105207,4.19,3.2781456953642385,1.0927152317880795,10.132450331125828,6.04,0,0.09999999999999964,0.6000000000000005,0.19999999999999973,-0.58451524884177,-0.011257262211810504,0.20000000000000018,-0.39999999999999947,-0.2999999999999998,1
2025-06-20,00:40,2025,Arizona Diamondbacks,ARI,Colorado Rockies,COL,Away,0,14,8,,,,Coors Field,Denver,Colorado,0,Zac Gallen,39910.0,4.83,Austin Gomber,34897.0,7.49,21.0,0.0,14.0,12.0,0.0,8.0,5.0,7.0,10.0,1.0,5.0,0,4.49,98.8,13.7,1.0,6,14,8,21.0,5.157894736842105,6.0,6.6,5.2105263157894735,6.8,5.1,-0.05263157894736842,-0.8,1.5,8.644736842105264,9.4,9.6,0.49535542365308377,0.6158161554134888,5.04,4.8,5.4,5.173333333333333,6.6,4.7,-0.13333333333333333,-1.8,0.7,8.48,7.0,8.0,0.4880564240486732,0.5631781825297337,75,74.0,1,38,0.5,0.49333333333333335,0.7,0.6,3.9496835316263006,3.204163957519444,5.491525423728813,1.3559322033898304,6.711864406779661,5.9,1.18,0.21794871794871795,5.7,5.5,3.3461538461538463,5.858974358974359,0.5,6.4,3.2,0.26403551168470724,5.97,0.0,0.6,7.2,5.0,0,-0.2999999999999998,0.7999999999999998,2.66,-5.491525423728813,0.22402091236396598,-1.6000000000000005,-3.3999999999999995,1.4799999999999995,1
2025-06-21,01:10,2025,Arizona Diamondbacks,ARI,Colorado Rockies,COL,Away,0,5,3,,,,Coors Field,Denver,Colorado,0,Merrill Kelly,32968.0,3.52,Carson Palmquist,4621424.0,8.91,10.0,2.0,5.0,7.0,1.0,3.0,6.0,2.0,6.0,3.0,7.0,0,4.49,98.0,10.4,1.0,2,5,3,10.0,5.1558441558441555,6.6,6.3,5.181818181818182,5.8,5.0,-0.025974025974025976,0.8,1.3,8.662337662337663,10.8,9.6,0.4977010163886519,0.6041852241543157,5.157894736842105,6.0,6.6,5.2105263157894735,6.8,5.1,-0.05263157894736842,-0.8,1.5,8.644736842105264,9.4,9.6,0.49535542365308377,0.6158161554134888,76,75.0,1,39,0.5064935064935064,0.5,0.7,0.7,3.9454615277134146,3.9496835316263006,3.7241379310344827,1.0689655172413792,10.551724137931034,5.8,1.18,0.21518987341772153,6.0,6.3,3.4050632911392404,5.962025316455696,0.5,6.0,5.8,0.2640412971512985,5.97,7.534883720930233,1.8604651162790697,7.534883720930233,4.3,0,0.5999999999999996,1.2000000000000002,5.390000000000001,3.81074578989575,0.2313141265017853,0.0,-1.0,1.4799999999999995,1
2025-06-22,19:10,2025,Arizona Diamondbacks,ARI,Colorado Rockies,COL,Away,0,2,4,,,,Coors Field,Denver,Colorado,0,Brandon Pfaadt,4721302.0,5.25,Antonio Senzatela,33750.0,6.65,5.0,1.0,2.0,6.0,0.0,4.0,5.0,4.0,6.0,1.0,7.0,0,4.49,92.8,6.7,1.0,-2,2,4,5.0,5.115384615384615,6.2,5.5,5.166666666666667,5.6,5.1,-0.05128205128205128,0.6,0.4,8.615384615384615,10.2,8.8,0.495436497859439,0.5344898453984515,5.1558441558441555,6.6,6.3,5.181818181818182,5.8,5.0,-0.025974025974025976,0.8,1.3,8.662337662337663,10.8,9.6,0.4977010163886519,0.6041852241543157,77,76.0,0,39,0.5,0.5064935064935064,0.6,0.7,3.92286743197994,3.9454615277134146,10.384615384615385,1.9230769230769231,6.923076923076923,3.6399999999999997,1.18,0.2125,5.6,5.8,3.4,5.95,0.5,5.4,6.0,0.2642301442514282,5.97,9.473684210526315,2.046783625730994,4.2105263157894735,4.275,0,0.7000000000000002,0.7999999999999998,1.4000000000000004,-0.91093117408907,0.23347087213722367,1.1999999999999993,0.20000000000000018,1.4799999999999995,0
2025-06-23,23:40,2025,Arizona Diamondbacks,ARI,Chicago White Sox,CHW,Away,0,10,0,,,,Rate Field,Chicago,Illinois,0,Eduardo Rodriguez,32675.0,5.02,Shane Smith,5201814.0,3.81,13.0,0.0,10.0,5.0,1.0,0.0,,,,,,0,4.49,93.9,13.2,1.0,10,10,0,13.0,5.177215189873418,8.0,6.0,5.10126582278481,4.0,4.9,0.0759493670886076,4.0,1.1,8.670886075949367,11.6,9.1,0.5067607947207827,0.5916086396299945,5.115384615384615,6.2,5.5,5.166666666666667,5.6,5.1,-0.05128205128205128,0.6,0.4,8.615384615384615,10.2,8.8,0.495436497859439,0.5344898453984515,78,77.0,1,40,0.5063291139240507,0.5,0.6,0.6,4.163331998932266,3.92286743197994,,,,,1.02,0.31645569620253167,3.0,4.5,3.4430379746835444,4.367088607594937,0.2,4.4,4.6,0.39291667184666085,4.26,4.615384615384616,1.4529914529914532,8.846153846153847,4.68,0,2.5,-0.5999999999999996,-1.2099999999999995,0.11538461538461586,0.10251982601277815,1.7999999999999998,-1.0,-0.23000000000000043,1
2025-06-24,23:40,2025,Arizona Diamondbacks,ARI,Chicago White Sox,CHW,Away,0,4,1,,,,Rate Field,Chicago,Illinois,0,Ryne Nelson,4916269.0,3.39,Jordan Leasure,5132121.0,3.92,7.0,0.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,7.0,0,4.49,79.2,2.4,1.0,3,4,1,7.0,5.1625,7.0,5.9,5.05,3.2,4.9,0.1125,3.8,1.0,8.65,11.2,9.1,0.5100786017577608,0.5841570922286502,5.177215189873418,8.0,6.0,5.10126582278481,4.0,4.9,0.0759493670886076,4.0,1.1,8.670886075949367,11.6,9.1,0.5067607947207827,0.5916086396299945,79,78.0,1,41,0.5125,0.5063291139240507,0.6,0.6,4.201851443775179,4.163331998932266,3.3196721311475406,1.0655737704918031,5.9016393442622945,4.880000000000001,1.02,0.3125,2.9,5.2,3.4,4.4375,0.2,3.6,5.6,0.3805162059482434,4.26,,,,,0,3.1,0.2999999999999998,0.5299999999999998,1.1803278688524594,0.1262445887725393,4.4,1.5999999999999996,-0.23000000000000043,1
2025-06-25,18:10,2025,Arizona Diamondbacks,ARI,Chicago White Sox,CHW,Away,0,3,7,,,,Rate Field,Chicago,Illinois,0,Zac Gallen,39910.0,4.83,Sean Burke,4867679.0,4.29,9.0,0.0,3.0,12.0,1.0,7.0,5.1,5.0,8.0,1.0,2.0,0,4.49,77.9,5.9,1.0,-4,3,7,9.0,5.135802469135802,4.8,5.4,5.074074074074074,3.0,4.9,0.06172839506172839,1.8,0.5,8.654320987654321,8.8,9.1,0.5055318852070685,0.544335665706369,5.1625,7.0,5.9,5.05,3.2,4.9,0.1125,3.8,1.0,8.65,11.2,9.1,0.5100786017577608,0.5841570922286502,80,79.0,0,41,0.5061728395061729,0.5125,0.5,0.6,4.221637386396683,4.201851443775179,6.450511945392491,1.5017064846416381,7.064846416382252,5.86,1.02,0.30864197530864196,2.6,5.1,3.3703703703703702,4.432098765432099,0.2,2.6,4.8,0.37727125474967105,4.26,5.88235294117647,1.5032679738562091,9.411764705882353,5.1000000000000005,0,3.3000000000000003,0.1999999999999993,-0.54,-0.568159004216021,0.13280734700808972,4.4,1.5999999999999996,-0.23000000000000043,0
2025-06-27,01:40,2025,Arizona Diamondbacks,ARI,Miami Marlins,MIA,Home,1,8,9,,,,Chase Field,Phoenix,Arizona,1,Merrill Kelly,32968.0,3.52,Eury Perez,4917854.0,4.25,8.0,2.0,8.0,13.0,1.0,9.0,5.0,3.0,6.0,1.0,7.0,0,4.49,72.0,0.0,2.0,-1,8,9,8.0,5.170731707317073,5.4,6.0,5.121951219512195,4.2,5.0,0.04878048780487805,1.2,1.0,8.646341463414634,8.4,9.6,0.5043364166287149,0.5826468349603493,5.135802469135802,4.8,5.4,5.074074074074074,3.0,4.9,0.06172839506172839,1.8,0.5,8.654320987654321,8.8,9.1,0.5055318852070685,0.544335665706369,81,80.0,0,41,0.5,0.5061728395061729,0.5,0.5,4.109609335312651,4.221637386396683,3.103448275862069,1.1379310344827587,10.862068965517242,5.8,1.06,0.425,4.8,3.8,4.125,5.1,0.6,5.8,4.4,0.4041315755158307,4.6,6.428571428571429,1.6964285714285716,8.839285714285715,3.733333333333333,0,0.6000000000000005,-1.1000000000000005,0.73,3.32512315270936,0.10140030969123781,-1.0,1.4000000000000004,0.10999999999999943,0
2025-06-28,20:10,2025,Arizona Diamondbacks,ARI,Miami Marlins,MIA,Home,1,7,8,,,,Chase Field,Phoenix,Arizona,1,Brandon Pfaadt,4721302.0,5.25,Sandy Alcantara,35241.0,5.36,10.0,1.0,7.0,11.0,1.0,8.0,5.0,2.0,5.0,1.0,7.0,0,4.49,72.0,0.0,1.0,-1,7,8,10.0,5.192771084337349,6.4,6.3,5.156626506024097,5.0,5.3,0.03614457831325301,1.4,1.0,8.662650602409638,9.4,9.8,0.5031955457342524,0.5784228425297909,5.170731707317073,5.4,6.0,5.121951219512195,4.2,5.0,0.04878048780487805,1.2,1.0,8.646341463414634,8.4,9.6,0.5043364166287149,0.5826468349603493,82,81.0,0,41,0.4939759036144578,0.5,0.5,0.5,4.056544780420348,4.109609335312651,11.0,2.0,8.0,3.6,1.06,0.43209876543209874,5.5,4.1,4.185185185185185,5.135802469135802,0.7,7.6,4.6,0.40743628709875856,4.6,4.333333333333333,1.2592592592592593,6.333333333333333,5.4,0,0.5,-0.9000000000000004,0.11000000000000032,-6.666666666666667,0.0969001295299563,-2.1999999999999993,0.39999999999999947,0.10999999999999943,0
2025-06-29,20:10,2025,Arizona Diamondbacks,ARI,Miami Marlins,MIA,Home,1,4,6,,,,Chase Field,Phoenix,Arizona,1,Eduardo Rodriguez,32675.0,5.02,Cal Quantrill,39875.0,6.04,6.0,2.0,4.0,6.0,0.0,6.0,,,,,,0,4.49,72.0,0.0,1.0,-2,4,6,6.0,5.178571428571429,5.2,6.6,5.166666666666667,6.2,5.1,0.011904761904761904,-1.0,1.5,8.630952380952381,8.0,9.8,0.5010529333156615,0.6158161554134888,5.192771084337349,6.4,6.3,5.156626506024097,5.0,5.3,0.03614457831325301,1.4,1.0,8.662650602409638,9.4,9.8,0.5031955457342524,0.5784228425297909,83,82.0,0,41,0.4880952380952381,0.4939759036144578,0.5,0.5,3.717824931626317,4.056544780420348,,,,,1.06,0.43902439024390244,5.5,4.5,4.2317073170731705,5.158536585365853,0.7,8.2,5.4,0.4103722477283162,4.6,4.655172413793103,1.4224137931034482,7.758620689655172,4.640000000000001,0,0.7999999999999998,-0.7999999999999998,1.0200000000000005,0.1551724137931032,0.0928232980059362,-1.799999999999999,0.40000000000000036,0.10999999999999943,0
2025-06-30,01:40,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Home,1,4,2,,,,Chase Field,Phoenix,Arizona,1,Ryne Nelson,4916269.0,3.39,Logan Webb,41216.0,3.22,8.0,0.0,4.0,7.0,1.0,2.0,6.2,2.0,5.0,0.0,7.0,0,4.49,72.0,0.0,1.0,2,4,2,8.0,5.1647058823529415,5.2,6.1,5.129411764705883,6.4,4.8,0.03529411764705882,-1.2,1.3,8.623529411764705,8.2,9.7,0.503137113983592,0.6079257032345872,5.178571428571429,5.2,6.6,5.166666666666667,6.2,5.1,0.011904761904761904,-1.0,1.5,8.630952380952381,8.0,9.8,0.5010529333156615,0.6158161554134888,84,83.0,1,42,0.49411764705882355,0.4880952380952381,0.5,0.5,3.695342413844157,3.717824931626317,3.319672131147541,1.0655737704918034,7.745901639344263,4.88,1.06,0.5357142857142857,3.6,4.6,4.154761904761905,3.7738095238095237,0.4,3.0,5.4,0.5438846315322665,3.82,1.8529411764705883,0.9705882352941176,9.529411764705882,6.8,0,2.9999999999999996,-0.5,-0.16999999999999993,-1.4667309546769527,-0.04283169821660504,2.2,-0.7999999999999998,-0.6700000000000004,1
2025-07-01,01:40,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Home,1,8,2,,,,Chase Field,Phoenix,Arizona,1,Zac Gallen,39910.0,4.83,Hayden Birdsong,5197166.0,4.8,9.0,1.0,8.0,6.0,0.0,2.0,7.0,1.0,5.0,0.0,10.0,0,4.49,72.0,0.0,1.0,6,8,2,9.0,5.1976744186046515,6.2,5.5,5.093023255813954,5.4,4.2,0.10465116279069768,0.8,1.3,8.627906976744185,8.2,8.5,0.5093043313401209,0.6209269066732516,5.1647058823529415,5.2,6.1,5.129411764705883,6.4,4.8,0.03529411764705882,-1.2,1.3,8.623529411764705,8.2,9.7,0.503137113983592,0.6079257032345872,85,84.0,1,43,0.5,0.49411764705882355,0.5,0.5,2.5927248643506737,3.695342413844157,6.428571428571429,1.4965986394557824,6.73469387755102,5.88,1.06,0.5294117647058824,3.6,4.9,4.129411764705883,3.776470588235294,0.3,2.4,4.6,0.5407845668845739,3.82,6.566523605150215,1.5450643776824036,8.111587982832619,4.659999999999999,0,2.4999999999999996,0.10000000000000053,-0.03000000000000025,0.13795217657878656,-0.037647452900981926,2.8000000000000003,-1.8000000000000007,-0.6700000000000004,1
2025-07-02,01:40,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Home,1,5,6,,,,Chase Field,Phoenix,Arizona,1,Merrill Kelly,32968.0,3.52,Landen Roupp,4345404.0,3.8,11.0,0.0,5.0,10.0,1.0,6.0,6.0,3.0,5.0,3.0,3.0,0,4.49,72.0,0.0,1.0,-1,5,6,11.0,5.195402298850575,5.6,5.5,5.103448275862069,4.8,4.5,0.09195402298850575,0.8,1.0,8.655172413793103,8.8,8.6,0.5081691329575148,0.5907888444219693,5.1976744186046515,6.2,5.5,5.093023255813954,5.4,4.2,0.10465116279069768,0.8,1.3,8.627906976744185,8.2,8.5,0.5093043313401209,0.6209269066732516,86,85.0,0,43,0.4942528735632184,0.5,0.4,0.5,2.5927248643506737,2.5927248643506737,2.793103448275862,1.103448275862069,11.172413793103448,5.8,1.06,0.5232558139534884,3.3,5.0,4.104651162790698,3.8255813953488373,0.3,1.8,3.8,0.5321682211893909,3.82,3.319672131147541,1.5163934426229508,6.639344262295082,4.88,0,2.2,0.7999999999999998,0.2799999999999998,0.5265686828716789,-0.022863889849270014,4.4,-1.6000000000000005,-0.6700000000000004,0
2025-07-03,01:40,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Home,1,2,7,,,,Chase Field,Phoenix,Arizona,1,Brandon Pfaadt,4721302.0,5.25,Robbie Ray,32175.0,3.65,3.0,0.0,2.0,12.0,0.0,7.0,6.0,4.0,6.0,2.0,8.0,0,4.49,72.0,0.0,1.0,-5,2,7,3.0,5.159090909090909,4.6,5.5,5.125,4.6,4.8,0.03409090909090909,0.0,0.7,8.590909090909092,7.4,8.4,0.503033123074975,0.5619603535949452,5.195402298850575,5.6,5.5,5.103448275862069,4.8,4.5,0.09195402298850575,0.8,1.0,8.655172413793103,8.8,8.6,0.5081691329575148,0.5907888444219693,87,86.0,0,43,0.48863636363636365,0.4942528735632184,0.4,0.4,2.5927248643506737,2.5927248643506737,6.260869565217392,1.565217391304348,9.0,4.6,1.06,0.5287356321839081,3.6,5.3,4.126436781609195,3.839080459770115,0.3,2.4,4.6,0.5329750558714824,3.82,3.5357142857142856,1.25,10.285714285714286,5.6,1,1.9,0.7999999999999998,-1.6,-2.725155279503106,-0.02480592291396766,3.1999999999999997,-0.20000000000000018,-0.6700000000000004,0
2025-07-04,01:40,2025,Arizona Diamondbacks,ARI,Kansas City Royals,KC,Home,1,3,9,,,,Chase Field,Phoenix,Arizona,1,Eduardo Rodriguez,32675.0,5.02,Kris Bubic,41201.0,2.55,8.0,1.0,3.0,14.0,0.0,9.0,,,,,,0,4.49,72.0,0.0,1.0,-6,3,9,8.0,5.134831460674158,4.4,4.8,5.168539325842697,5.2,5.7,-0.033707865168539325,-0.8,-0.9,8.584269662921349,7.8,7.9,0.49700656816039446,0.42202014380103325,5.159090909090909,4.6,5.5,5.125,4.6,4.8,0.03409090909090909,0.0,0.7,8.590909090909092,7.4,8.4,0.503033123074975,0.5619603535949452,88,87.0,0,43,0.48314606741573035,0.48863636363636365,0.3,0.4,2.1499353995462784,2.5927248643506737,,,,,1.06,0.45555555555555555,2.8,4.1,3.2222222222222223,3.6,0.3,2.8,3.8,0.44945361781602144,3.73,4.301470588235294,1.4338235294117647,10.257352941176471,5.4399999999999995,1,2.7,-0.7000000000000002,-2.4699999999999998,-0.19852941176470562,0.05357950525895361,1.7999999999999998,-0.7999999999999998,-0.7600000000000002,0
2025-07-05,20:10,2025,Arizona Diamondbacks,ARI,Kansas City Royals,KC,Home,1,7,1,,,,Chase Field,Phoenix,Arizona,1,Ryne Nelson,4916269.0,3.39,Michael Wacha,32640.0,3.86,8.0,0.0,7.0,5.0,1.0,1.0,7.0,1.0,4.0,0.0,5.0,0,4.49,72.0,0.0,1.0,6,7,1,8.0,5.155555555555556,5.0,5.1,5.122222222222222,5.0,5.7,0.03333333333333333,0.0,-0.6,8.577777777777778,7.8,8.0,0.5029675431276602,0.44928922890765033,5.134831460674158,4.4,4.8,5.168539325842697,5.2,5.7,-0.033707865168539325,-0.8,-0.9,8.584269662921349,7.8,7.9,0.49700656816039446,0.42202014380103325,89,88.0,1,44,0.4888888888888889,0.48314606741573035,0.3,0.3,2.233582075700126,2.1499353995462784,4.057377049180328,1.1065573770491803,8.852459016393443,4.88,1.06,0.46153846153846156,3.6,3.9,3.2857142857142856,3.5934065934065935,0.4,4.4,3.4,0.45913749619320643,3.73,5.444839857651245,1.494661921708185,8.00711743772242,5.62,0,1.1999999999999997,-1.8000000000000003,0.46999999999999975,1.387462808470917,0.03786907196718803,0.0,-1.8000000000000003,-0.7600000000000002,1
2025-07-06,20:10,2025,Arizona Diamondbacks,ARI,Kansas City Royals,KC,Home,1,0,4,,,,Chase Field,Phoenix,Arizona,1,Anthony DeSclafani,33180.0,5.12,Michael Lorenzen,33252.0,4.64,3.0,0.0,0.0,8.0,0.0,4.0,4.0,4.0,4.0,0.0,6.0,0,4.49,72.0,0.0,1.0,-4,0,4,3.0,5.0989010989010985,3.4,4.8,5.1098901098901095,5.4,5.4,-0.01098901098901099,-2.0,-0.6,8.516483516483516,6.6,7.4,0.4990150708612531,0.44632191856552705,5.155555555555556,5.0,5.1,5.122222222222222,5.0,5.7,0.03333333333333333,0.0,-0.6,8.577777777777778,7.8,8.0,0.5029675431276602,0.44928922890765033,90,89.0,0,44,0.4835164835164835,0.4888888888888889,0.3,0.3,2.69979423084221,2.233582075700126,,,,,1.06,0.45652173913043476,3.7,4.3,3.260869565217391,3.630434782608696,0.4,4.2,3.6,0.45104085750298545,3.73,4.754716981132075,1.2075471698113207,8.150943396226415,5.3,0,1.3999999999999995,-1.4000000000000004,-0.4800000000000004,0.2547169811320753,0.051926685624674784,0.7999999999999998,-1.4,-0.7600000000000002,0
2025-07-07,01:40,2025,Arizona Diamondbacks,ARI,San Diego Padres,SD,Away,0,6,3,,,,Petco Park,San Diego,California,0,Zac Gallen,39910.0,4.83,Yu Darvish,32055.0,5.38,9.0,2.0,6.0,7.0,0.0,3.0,6.0,0.0,5.0,1.0,9.0,0,4.49,69.8,6.4,1.0,3,6,3,9.0,5.108695652173913,3.6,4.6,5.086956521739131,4.8,4.8,0.021739130434782608,-1.2,-0.2,8.521739130434783,6.2,7.5,0.5019509525437186,0.48053881292902345,5.0989010989010985,3.4,4.8,5.1098901098901095,5.4,5.4,-0.01098901098901099,-2.0,-0.6,8.516483516483516,6.6,7.4,0.4990150708612531,0.44632191856552705,91,90.0,1,45,0.4891304347826087,0.4835164835164835,0.4,0.3,2.503331114069143,2.69979423084221,6.428571428571429,1.4965986394557824,8.571428571428571,5.88,0.93,0.5333333333333333,2.7,3.8,4.033333333333333,3.9,0.4,3.6,3.8,0.5153747509172852,3.63,,,,,0,2.0999999999999996,-1.6000000000000005,0.5499999999999998,-1.9285714285714288,-0.016359680056032166,-0.20000000000000018,-1.6000000000000005,-0.8600000000000003,1
